日期,價格(元/公斤),價格(元/公斤)_lag1,價格(元/公斤)_lag7,價格(元/公斤)_lag14,價格(元/公斤)_ma3,價格(元/公斤)_ma7,氣溫(℃)_rollmean_7d,最低氣溫(℃)_rollmean_7d,最低氣溫(℃)_rollmin_7d,降水量(mm)_rollsum_7d,日照時數(hour)_rollmean_7d,相對溼度(%)_rollmean_7d,最大陣風(m/s)_rollmax_7d,is_cold_wave,is_strong_cold,is_frost_risk,is_heavy_rain,is_strong_wind,consecutive_rainy_days,month_sin,month_cos,is_winter
109/12/15,21.514285714285712,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
109/12/16,21.49,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
109/12/17,22.605833333333333,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
109/12/18,27.717,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
109/12/19,27.19,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
109/12/20,30.47272727272728,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
109/12/21,25.8,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
109/12/22,28.72307692307692,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
109/12/23,27.97,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
109/12/24,24.146153846153844,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
109/12/25,22.766153846153845,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
109/12/26,22.385384615384616,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
109/12/27,24.62076923076923,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
109/12/28,19.85,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
109/12/29,20.43076923076924,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
109/12/30,20.62,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
109/12/31,22.808333333333334,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/01/01,23.58384615384616,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/02,23.47615384615385,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/03,24.379166666666663,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/04,23.35,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/05,25.697692307692307,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/06,24.810769230769232,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/07,26.62846153846154,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/08,30.23642857142857,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/09,30.58692307692308,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/10,32.1925,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/11,29.450000000000003,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/12,34.56923076923077,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/13,37.9,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/14,41.65714285714286,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/15,39.07833333333333,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/16,37.49818181818182,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/17,32.72416666666667,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/18,35.3,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/19,34.95230769230769,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/20,33.06153846153846,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/21,34.43785714285714,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/22,33.09,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/23,33.732727272727274,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/24,36.114444444444445,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/25,31.5,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/26,29.786363636363635,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/27,24.69076923076923,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/28,27.655833333333334,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/29,29.42090909090909,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/30,27.036153846153848,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/01/31,23.436666666666667,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
110/11/01,37.75,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/11/02,45.325,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/11/03,45.75833333333333,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/11/04,41.27692307692308,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/11/05,32.823571428571434,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/11/06,33.141666666666666,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/11/07,30.63636363636364,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/11/08,31.5,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/11/09,26.92214285714285,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/11/10,25.89307692307693,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/11/11,27.85833333333333,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/11/12,22.83076923076923,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/11/13,21.392307692307693,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/11/14,24.5,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/11/15,18.3,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/11/16,26.15538461538461,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/11/17,26.26692307692308,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/11/18,24.934615384615388,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/11/19,23.884615384615383,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/11/20,21.9,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/11/21,21.766666666666666,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/11/22,18.3,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/11/23,21.741666666666664,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/11/24,22.866666666666664,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/11/25,22.646153846153844,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/11/26,24.49,,,,,,,,,,,,,,,,,,,,,
110/11/27,27.091666666666665,,,,,,,,,,,,,,,,,,,,,
110/11/28,22.30909090909091,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/11/29,18.1,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/11/30,25.766428571428573,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
110/12/01,22.19538461538462,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/02,21.70307692307692,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/03,21.45384615384615,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/04,22.17692307692308,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/05,25.11818181818182,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/06,26.5,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/07,29.75833333333333,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/08,30.51230769230769,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/09,34.68,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/10,27.896153846153844,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/11,28.03333333333333,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/12,28.43636363636364,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/13,30.55,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/14,27.81230769230769,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/15,26.427692307692308,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/16,22.52615384615385,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/17,20.826153846153847,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/18,25.99090909090909,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/19,27.681818181818183,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/20,24.0,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/21,25.28076923076923,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/22,24.180000000000003,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/23,23.94538461538462,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/24,23.338461538461537,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/25,23.73846153846154,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/26,27.627272727272725,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/27,24.05,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/28,28.166666666666668,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/29,26.673076923076923,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/30,26.825,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
110/12/31,26.35384615384616,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/01/01,30.8,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/02,27.141666666666666,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/03,26.9,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/04,29.346153846153847,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/05,26.428461538461537,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/06,25.315384615384616,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/07,24.62307692307693,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/08,25.071428571428573,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/09,23.105454545454545,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/10,23.0,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/11,22.753846153846155,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/12,25.16583333333333,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/13,27.03333333333333,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/14,20.44538461538462,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/15,19.457692307692305,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/16,20.584166666666665,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/17,20.5,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/18,19.623076923076923,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/19,18.67692307692308,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/20,17.279230769230768,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/21,13.624615384615383,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/22,12.176923076923078,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/23,13.181666666666668,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/24,16.35,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/25,15.026153846153846,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/26,13.323846153846151,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/27,12.056153846153846,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/28,13.457692307692309,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/29,15.753846153846151,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/30,16.808461538461536,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/01/31,13.832727272727272,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
111/11/01,31.11428571428572,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/02,31.361538461538466,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/03,29.76153846153846,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/04,27.71538461538461,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/05,29.71538461538461,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/06,34.97,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/07,32.05,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/08,34.292857142857144,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/09,37.31818181818182,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/10,35.02,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/11,30.99090909090909,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/12,29.942857142857143,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/13,25.9,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/14,32.85,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/15,26.457142857142856,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/16,25.835714285714285,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/17,24.933333333333334,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/18,22.00769230769231,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/19,23.32307692307692,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/20,24.60833333333333,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/21,26.9,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/22,25.12142857142857,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/23,25.115384615384617,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/24,22.057142857142857,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/25,21.67692307692308,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/26,23.984615384615385,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/27,25.308333333333334,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/28,28.25,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/29,27.67142857142857,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/11/30,27.33076923076923,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,1.0
111/12/01,29.50769230769231,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/02,29.63846153846153,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/03,30.615384615384617,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/04,34.56666666666667,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/05,28.05,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/06,33.96923076923077,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/07,33.5,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/08,35.55833333333333,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/09,36.73846153846154,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/10,39.15833333333333,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/11,40.23636363636364,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/12,30.65,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/13,44.33076923076923,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/14,49.68,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/15,44.3,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/16,54.90833333333333,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/17,59.75,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/18,58.75,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/19,47.05,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/20,59.42307692307692,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/21,57.81666666666666,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/22,52.16923076923077,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/23,49.96153846153846,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/24,43.54615384615385,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/25,44.1,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/26,43.4,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/27,45.06923076923077,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/28,47.50833333333333,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/29,49.43846153846154,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/30,45.82307692307692,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
111/12/31,46.71666666666667,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,1.0
112/01/01,39.81666666666667,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/02,41.2,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/03,38.90769230769231,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/04,33.32857142857143,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/05,24.51538461538461,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/06,23.85,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/07,23.71538461538461,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/08,22.08333333333333,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/09,23.73333333333333,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/10,26.53076923076923,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/11,26.81538461538461,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/12,24.27692307692308,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/13,22.6,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/14,22.253846153846155,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/15,24.3,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/16,24.6,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/17,22.23076923076923,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/18,23.82307692307692,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/19,23.041666666666668,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/20,24.0,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/21,16.358333333333334,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/23,24.0,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/24,25.3,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/25,24.8,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/26,25.85,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/27,19.058333333333334,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/28,21.485714285714288,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/29,20.641666666666666,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/30,26.1,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
112/01/31,28.47272727272728,,,,,,,,,,,,,,,,,,,0.4999999999999999,0.8660254037844387,1.0
